id,age,job
6140,40,0
6141,41,1
6142,38,0
6143,52,1
6144,44,1
6145,60,0
6146,33,1
6147,45,0
6148,46,0
6149,18,1
6150,26,1
6151,63,1
6152,50,0
6153,48,0
6154,64,1
6155,47,0
6156,38,1
6157,22,0
6158,58,1
6159,62,1
6160,39,0
6161,21,1
6162,24,1
6163,55,1
6164,57,0
6165,65,1
6166,51,1
6167,51,0
6168,55,0
6169,37,1
6170,65,1
6171,46,0
6172,58,0
6173,61,1
6174,56,1
6175,22,1
6176,19,0
6177,18,1
6178,63,1
6179,30,0
6180,48,1
6181,47,1
6182,61,0
6183,63,1
6184,22,0
6185,58,0
6186,29,0
6187,20,0
6188,62,0
6189,55,0
6190,56,0
6191,46,1
6192,39,1
6193,41,1
6194,43,0
6195,38,0
6196,33,1
6197,31,0
6198,61,1
6199,22,1
6200,38,1
6201,44,1
6202,37,0
6203,57,1
6204,42,1
6205,19,1
6206,47,1
6207,56,0
6208,40,0
6209,46,1
6210,58,0
6211,22,1
6212,35,1
6213,47,0
6214,33,1
6215,53,1
6216,58,0
6217,55,0
6218,34,0
6219,19,1
6220,51,0
6221,29,1
6222,48,0
6223,19,1
6224,60,1
6225,42,0
6226,19,1
6227,60,0
6228,49,1
6229,31,0
6230,28,1
6231,47,0
6232,62,0
6233,32,1
6234,57,0
6235,21,0
6236,41,0
6237,41,1
6238,23,0
6239,43,1
6240,37,0
6241,37,1
6242,49,0
6243,33,0
6244,20,1
6245,19,0
6246,35,1
6247,55,0
6248,59,1
6249,58,0
6250,31,1
6251,22,1
6252,29,0
6253,48,1
6254,27,0
6255,18,0
6256,64,0
6257,21,1
6258,47,0
6259,32,1
6260,51,0
6261,61,1
6262,49,0
6263,24,1
6264,47,1
6265,36,0
6266,20,0
6267,62,0
6268,35,0
6269,60,1
6270,43,0
6271,27,1
6272,23,1
6273,30,1
6274,31,0
6275,41,0
6276,31,1
6277,22,0
6278,65,1
6279,18,0
6280,44,0
6281,46,0
6282,42,1
6283,23,0
6284,18,1
6285,27,0
6286,44,0
6287,53,0
6288,42,0
6289,60,1
6290,47,1
6291,44,0
6292,52,1
6293,57,1
6294,59,1
6295,54,0
6296,38,0
6297,24,0
6298,58,1
6299,18,0
6300,41,1
6301,25,0
6302,18,1
6303,62,1
6304,18,0
6305,46,0
6306,30,0
6307,40,0
6308,29,1
6309,62,0
6310,20,0
6311,45,1
6312,20,0
6313,63,0
6314,41,0
6315,53,1
6316,40,1
6317,39,1
6318,20,0
6319,56,1
6320,45,1
6321,56,0
6322,52,1
6323,38,0
6324,57,1
6325,22,1
6326,27,1
6327,28,1
6328,58,0
6329,40,1
6330,24,0
6331,22,1
6332,43,0
6333,24,0
6334,37,1
6335,65,0
6336,59,1
6337,56,1
6338,60,1
6339,20,1
6340,50,0
6341,54,0
6342,51,1
6343,65,1
6344,25,0
6345,53,1
6346,21,0
6347,38,1
6348,32,1
6349,50,0
6350,22,0
6351,36,1
6352,49,1
6353,41,0
6354,59,0
6355,60,1
6356,43,1
6357,41,0
6358,55,1
6359,32,0
6360,57,0
6361,45,0
6362,64,0
6363,37,0
6364,52,0
6365,34,0
6366,31,0
6367,49,1
6368,26,0
6369,26,1
6370,21,0
6371,38,1
6372,23,1
6373,27,0
6374,59,1
6375,35,0
6376,48,0
6377,44,1
6378,28,1
6379,43,0
6380,58,1
6381,49,1
6382,31,1
6383,47,1
6384,59,0
6385,61,1
6386,58,1
6387,25,1
6388,38,0
6389,39,0
6390,31,0
6391,59,1
6392,53,0
6393,43,0
6394,28,1
6395,54,0
6396,47,1
6397,36,1
6398,30,1
6399,49,1
6400,56,1
6401,42,1
6402,63,1
6403,32,1
6404,48,0
6405,45,1
6406,57,1
6407,21,0
6408,29,0
6409,42,0
6410,52,0
6411,35,1
6412,62,0
6413,45,0
6414,34,0
6415,45,1
6416,41,1
6417,37,1
6418,45,0
6419,60,0
6420,59,0
6421,62,1
6422,55,1
6423,30,1
6424,26,0
6425,58,0
6426,64,0
6427,22,0
6428,29,1
6429,24,0
6430,18,1
6431,35,1
6432,62,0
6433,58,1
6434,61,1
6435,63,0
6436,59,0
6437,18,0
6438,58,1
6439,43,1
6440,20,0
6441,49,1
6442,50,0
6443,23,1
6444,33,1
6445,31,0
6446,20,1
6447,60,1
6448,32,1
6449,55,1
6450,59,0
6451,47,0
6452,24,1
6453,40,1
6454,21,1
6455,54,0
6456,49,1
6457,20,1
6458,38,1
6459,53,0
6460,61,0
6461,33,1
6462,31,0
6463,38,0
6464,57,1
6465,35,0
6466,31,0
6467,59,1
6468,31,1
6469,33,0
6470,24,0
6471,55,0
6472,63,0
6473,64,0
6474,22,0
6475,42,0
6476,54,0
6477,55,0
6478,26,1
6479,27,0
6480,60,0
6481,44,1
6482,56,1
6483,31,0
6484,60,0
6485,45,0
6486,43,1
6487,53,0
6488,46,1
6489,22,0
6490,32,1
6491,37,1
6492,36,0
6493,50,0
6494,34,0
6495,34,1
6496,60,1
6497,45,0
6498,22,0
6499,25,0
6500,53,1
6501,40,0
6502,40,0
6503,50,1
6504,52,0
6505,49,0
6506,23,0
6507,49,1
6508,40,1
6509,30,1
6510,42,0
6511,40,0
6512,60,1
6513,35,0
6514,64,1
6515,59,1
6516,19,1
6517,28,1
6518,56,1
6519,35,1
6520,31,0
6521,36,1
6522,38,0
6523,32,1
6524,37,1
6525,32,1
6526,40,1
6527,40,0
6528,19,1
6529,50,0
6530,34,1
6531,28,1
6532,50,1
6533,45,0
6534,58,0
6535,38,1
6536,37,1
6537,28,0
6538,49,0
6539,44,1
6540,35,0
6541,21,0
6542,57,0
6543,35,0
6544,23,0
6545,24,1
6546,50,0
6547,60,1
6548,44,0
6549,24,0
6550,29,1
6551,24,1
6552,37,1
6553,25,0
6554,28,0
6555,18,0
6556,62,0
6557,18,0
6558,45,1
6559,23,1
6560,27,1
6561,42,1
6562,57,0
6563,44,0
6564,61,0
6565,34,1
6566,47,1
6567,57,0
6568,61,1
6569,27,1
6570,24,0
6571,52,1
6572,30,0
6573,27,0
6574,33,1
6575,28,0
6576,44,1
6577,30,0
6578,24,0
6579,63,0
6580,54,1
6581,39,0
6582,53,0
6583,60,0
6584,41,0
6585,45,0
6586,65,0
6587,33,1
6588,32,1
6589,46,0
6590,19,0
6591,43,0
6592,27,0
6593,27,0
6594,64,1
6595,32,0
6596,40,1
6597,19,0
6598,40,0
6599,37,0
6600,20,1
6601,53,0
6602,42,1
6603,23,0
6604,50,1
6605,24,1
6606,63,1
6607,30,1
6608,64,0
6609,63,0
6610,65,0
6611,21,0
6612,62,0
6613,39,0
6614,35,0
6615,36,1
6616,34,1
6617,45,1
6618,52,0
6619,23,0
6620,47,0
6621,19,1
6622,21,1
6623,32,0
6624,55,0
6625,60,0
6626,48,1
6627,18,1
6628,20,1
6629,33,1
6630,19,0
6631,40,1
6632,37,1
6633,51,0
6634,36,0
6635,59,0
6636,63,1
6637,54,0
6638,22,1
6639,31,1
6640,65,1
6641,63,0
6642,38,1
6643,61,1
6644,21,0
6645,38,1
6646,22,1
6647,28,0
6648,28,1
6649,26,0
6650,52,0
6651,18,1
6652,32,0
6653,25,1
6654,51,1
6655,19,1
6656,53,1
6657,35,0
6658,20,1
6659,55,1
6660,42,1
6661,33,1
6662,36,1
6663,62,1
6664,52,0
6665,18,0
6666,52,1
6667,20,1
6668,60,0
6669,50,1
6670,42,1
6671,39,0
6672,26,1
6673,35,0
6674,60,0
6675,35,1
6676,58,1
6677,25,0
6678,55,0
6679,28,1
6680,42,1
6681,36,0
6682,21,0
6683,43,1
6684,36,0
6685,39,1
6686,60,0
6687,52,1
6688,50,0
6689,33,1
6690,61,0
6691,34,0
6692,48,0
6693,34,1
6694,21,1
6695,36,0
6696,37,0
6697,64,0
6698,22,1
6699,34,0
6700,61,1
6701,25,0
6702,64,0
6703,46,1
6704,38,0
6705,45,0
6706,47,0
6707,20,0
6708,21,1
6709,19,0
6710,51,0
6711,18,0
6712,30,0
6713,46,0
6714,54,1
6715,39,0
6716,32,1
6717,39,0
6718,44,1
6719,52,1
6720,43,1
6721,53,0
6722,35,0
6723,54,0
6724,62,1
6725,64,0
6726,29,0
6727,52,0
6728,58,0
6729,41,0
6730,22,0
6731,65,0
6732,30,0
6733,36,1
6734,63,0
6735,50,1
6736,60,1
6737,59,0
6738,22,1
6739,49,0
6740,42,0
6741,53,1
6742,52,0
6743,19,0
6744,38,1
6745,42,1
6746,53,0
6747,41,0
6748,35,1
6749,65,1
6750,44,0
6751,49,1
6752,29,0
6753,22,1
6754,26,0
6755,62,1
6756,20,1
6757,28,0
6758,20,1
6759,62,1
6760,36,0
6761,61,1
6762,24,0
6763,37,0
6764,23,0
6765,43,1
6766,35,1
6767,27,0
6768,25,0
6769,35,1
6770,39,1
6771,63,1
6772,45,1
6773,52,0
6774,20,0
6775,41,1
6776,64,1
6777,23,1
6778,51,0
6779,32,1
6780,44,0
6781,25,0
6782,34,1
6783,29,1
6784,23,0
6785,63,1
6786,45,0
6787,20,0
6788,27,1
6789,64,0
6790,28,1
6791,33,1
6792,44,0
6793,48,0
6794,42,1
6795,40,0
6796,29,0
6797,21,0
6798,54,1
6799,46,1
6800,30,1
6801,49,0
6802,44,1
6803,41,0
6804,28,1
6805,19,1
6806,25,0
6807,34,1
6808,47,1
6809,19,0
6810,21,1
6811,49,0
6812,56,1
6813,27,1
6814,22,1
6815,53,1
6816,27,1
6817,31,0
6818,61,0
6819,54,0
6820,23,1
6821,28,1
6822,20,0
6823,45,0
6824,20,0
6825,40,0
6826,65,0
6827,45,0
6828,29,0
6829,37,0
6830,34,0
6831,42,0
6832,52,1
6833,38,0
6834,27,0
6835,65,1
6836,45,1
6837,58,1
6838,41,1
6839,19,0
6840,55,0
6841,49,1
6842,54,0
6843,30,1
6844,58,1
6845,19,0
6846,58,1
6847,41,1
6848,48,1
6849,44,0
6850,46,1
6851,50,1
6852,61,0
6853,36,0
6854,28,1
6855,18,1
6856,21,0
6857,23,0
6858,24,0
6859,48,1
6860,50,1
6861,45,1
6862,45,1
6863,53,1
6864,57,1
6865,49,0
6866,21,1
6867,31,1
6868,52,0
6869,33,0
6870,49,1
6871,26,0
6872,31,0
6873,38,1
6874,60,0
6875,51,1
6876,47,1
6877,46,0
6878,51,0
6879,36,0
6880,58,1
6881,32,0
6882,50,1
6883,25,0
6884,33,0
6885,20,1
6886,58,0
6887,18,0
6888,24,1
6889,52,1
6890,33,0
6891,25,1
6892,54,0
6893,24,0
6894,25,1
6895,50,0
6896,44,1
6897,42,0
6898,56,0
6899,27,0
6900,44,1
6901,52,0
6902,56,1
6903,32,1
6904,20,0
6905,36,0
6906,18,1
6907,39,1
6908,23,0
6909,18,1
6910,37,1
6911,58,1
6912,45,1
6913,56,0
6914,63,0
6915,49,1
6916,22,1
6917,54,1
6918,37,1
6919,22,1
6920,61,0
6921,25,0
6922,19,0
6923,50,1
6924,23,1
6925,38,0
6926,49,1
6927,46,0
6928,61,1
6929,56,0
6930,53,1
6931,21,0
6932,36,1
6933,65,0
6934,48,1
6935,56,0
6936,42,0
6937,40,1
6938,36,0
6939,54,1
6940,22,1
6941,39,0
6942,49,0
6943,65,0
6944,38,0
6945,28,1
6946,39,1
6947,36,0
6948,60,1
6949,46,0
6950,24,1
6951,64,0
6952,40,1
6953,37,1
6954,53,0
6955,59,0
6956,23,1
6957,64,0
6958,48,1
6959,44,0
6960,65,0
6961,42,1
6962,56,0
6963,35,1
6964,59,1
6965,29,0
6966,57,0
6967,31,0
6968,56,1
6969,47,1
6970,37,1
6971,32,1
6972,53,0
6973,60,0
6974,54,1
6975,26,0
6976,65,1
6977,27,0
6978,26,0
6979,25,0
6980,43,1
6981,36,1
6982,64,0
6983,31,0
6984,56,1
6985,56,1
6986,61,1
6987,61,0
6988,26,0
6989,26,0
6990,42,0
6991,47,0
6992,47,1
6993,51,1
6994,18,1
6995,65,0
6996,32,1
6997,53,0
6998,48,1
6999,40,1
7000,35,1
7001,24,0
7002,57,1
7003,42,1
7004,18,0
7005,57,0
7006,55,0
7007,39,1
7008,56,1
7009,58,1
7010,31,0
7011,42,1
7012,25,1
7013,65,0
7014,28,1
7015,51,1
7016,63,1
7017,45,1
7018,54,0
7019,49,1
7020,41,0
7021,28,0
7022,59,0
7023,21,1
7024,25,1
7025,47,0
7026,64,0
7027,33,1
7028,52,0
7029,20,1
7030,55,1
7031,22,0
7032,64,0
7033,61,0
7034,26,0
7035,55,1
7036,54,1
7037,47,0
7038,18,0
7039,24,0
7040,44,0
7041,26,1
7042,29,1
7043,42,0
7044,57,1
7045,65,0
7046,31,1
7047,40,1
7048,27,0
7049,31,1
7050,57,0
7051,61,0
7052,29,0
7053,58,0
7054,29,1
7055,64,1
7056,41,0
7057,26,1
7058,20,1
7059,46,1
7060,32,1
7061,19,1
7062,43,0
7063,36,1
7064,59,0
7065,56,1
7066,25,1
7067,21,1
7068,40,0
7069,57,1
7070,39,0
7071,25,0
7072,33,0
7073,42,0
7074,49,0
7075,27,1
7076,48,1
7077,46,1
7078,29,0
7079,53,1
7080,51,1
7081,29,1
7082,65,1
7083,52,1
7084,46,0
7085,46,0
7086,25,0
7087,28,0
7088,45,1
7089,36,1
7090,42,0
7091,32,0
7092,45,1
7093,39,0
7094,27,0
7095,32,1
7096,35,0
7097,41,0
7098,57,1
7099,41,1
7100,20,1
7101,60,1
7102,31,0
7103,62,1
7104,20,1
7105,32,0
7106,54,0
7107,45,0
7108,30,0
7109,42,0
7110,23,0
7111,27,1
7112,38,0
7113,64,0
7114,50,1
7115,33,1
7116,36,1
7117,61,0
7118,43,0
7119,63,1
7120,24,0
7121,26,1
7122,39,0
7123,46,0
7124,22,1
7125,64,0
7126,40,0
7127,24,0
7128,18,1
7129,62,1
7130,47,1
7131,36,1
7132,45,0
7133,38,0
7134,31,0
7135,18,0
7136,29,0
7137,27,0
7138,45,0
7139,37,1
7140,46,1
7141,36,0
7142,58,0
7143,40,1
7144,52,0
7145,46,0
7146,42,1
7147,50,1
7148,31,0
7149,44,0
7150,55,1
7151,49,1
7152,52,1
7153,44,1
7154,38,0
7155,44,1
7156,19,0
7157,53,1
7158,57,1
7159,25,1
7160,50,0
7161,59,1
7162,33,1
7163,43,1
7164,43,1
7165,20,1
7166,51,0
7167,63,1
7168,43,0
7169,56,1
7170,57,0
7171,61,1
7172,29,1
7173,47,1
7174,57,0
7175,39,0
7176,63,0
7177,48,0
7178,45,1
7179,48,1
7180,33,0
7181,49,0
7182,62,0
7183,55,0
7184,64,1
7185,59,0
7186,57,0
7187,18,0
7188,65,0
7189,39,1
7190,47,1
7191,37,1
7192,38,0
7193,38,1
7194,52,1
7195,52,0
7196,38,0
7197,34,0
7198,53,0
7199,53,0
7200,50,0
7201,62,1
7202,38,1
7203,56,1
7204,32,1
7205,27,0
7206,35,0
7207,25,1
7208,24,1
7209,52,1
7210,21,0
7211,32,1
7212,26,1
7213,36,0
7214,49,1
7215,45,0
7216,64,1
7217,40,1
7218,38,0
7219,41,1
7220,24,0
7221,29,0
7222,34,1
7223,50,0
7224,35,0
7225,51,0
7226,28,1
7227,52,1
7228,49,0
7229,21,0
7230,51,0
7231,21,1
7232,29,1
7233,51,1
7234,49,1
7235,35,0
7236,31,1
7237,28,0
7238,25,1
7239,36,0
7240,20,0
7241,65,1
7242,65,0
7243,43,0
7244,65,0
7245,64,0
7246,64,1
7247,42,1
7248,21,0
7249,20,1
7250,26,1
7251,53,1
7252,61,1
7253,51,0
7254,20,0
7255,22,0
7256,42,1
7257,38,1
7258,19,1
7259,37,1
7260,65,1
7261,39,1
7262,58,0
7263,36,0
7264,20,0
7265,46,1
7266,31,1
7267,51,1
7268,28,1
7269,19,1
7270,41,0
7271,43,0
7272,18,0
7273,20,1
7274,21,1
7275,19,1
7276,54,0
7277,29,1
7278,25,0
7279,56,0
7280,47,0
7281,46,0
7282,47,0
7283,38,1
7284,22,0
7285,22,1
7286,47,0
7287,38,1
7288,56,1
7289,43,0
7290,48,1
7291,33,0
7292,57,1
7293,42,1
7294,55,1
7295,64,0
7296,43,0
7297,32,1
7298,63,1
7299,58,0
7300,52,1
7301,50,1
7302,37,1
7303,45,1
7304,20,0
7305,24,1
7306,38,1
7307,44,1
7308,31,0
7309,23,1
7310,36,0
7311,28,0
7312,22,1
7313,30,0
7314,65,1
7315,51,0
7316,27,1
7317,40,1
7318,19,0
7319,54,1
7320,36,0
7321,41,0
7322,44,1
7323,28,1
7324,20,1
7325,40,0
7326,50,1
7327,40,1
7328,48,0
7329,38,0
7330,42,0
7331,50,0
7332,59,0
7333,42,0
7334,35,0
7335,38,0
7336,43,0
7337,41,0
7338,26,1
7339,46,1
7340,36,0
7341,52,0
7342,60,1
7343,48,0
7344,52,1
7345,28,0
7346,42,1
7347,20,1
7348,29,1
7349,29,1
7350,52,1
7351,35,1
7352,43,0
7353,62,0
7354,55,1
7355,24,0
7356,22,1
7357,45,0
7358,28,0
7359,32,1
7360,45,0
7361,24,0
7362,46,0
7363,62,1
7364,61,1
7365,51,1
7366,49,0
7367,36,1
7368,21,1
7369,64,1
7370,48,1
7371,60,0
7372,45,0
7373,46,0
7374,44,1
7375,43,1
7376,58,1
7377,56,0
7378,61,0
7379,63,0
7380,48,0
7381,62,1
7382,31,1
7383,27,0
7384,42,1
7385,62,0
7386,33,0
7387,34,1
7388,42,0
7389,27,0
7390,47,1
7391,57,0
7392,58,1
7393,57,1
7394,53,0
7395,33,0
7396,35,0
7397,63,0
7398,65,1
7399,58,0
7400,52,1
7401,62,0
7402,39,1
7403,34,1
7404,26,1
7405,40,1
7406,18,0
7407,36,1
7408,39,0
7409,38,0
7410,18,1
7411,41,1
7412,40,1
7413,33,0
7414,20,0
7415,45,0
7416,57,0
7417,18,0
7418,42,1
7419,24,1
7420,36,1
7421,63,1
7422,58,0
7423,62,0
7424,36,1
7425,37,1
7426,58,0
7427,52,1
7428,26,1
7429,60,1
7430,27,0
7431,37,0
7432,51,1
7433,43,0
7434,60,1
7435,58,1
7436,49,0
7437,18,0
7438,23,0
7439,40,0
7440,56,1
7441,19,1
7442,31,0
7443,59,1
7444,45,1
7445,52,1
7446,25,0
7447,42,1
7448,60,1
7449,53,0
7450,39,1
7451,21,1
7452,18,1
7453,31,1
7454,51,1
7455,41,0
7456,53,1
7457,37,0
7458,61,0
7459,46,0
7460,29,1
7461,41,1
7462,46,0
7463,24,1
7464,47,0
7465,58,1
7466,32,0
7467,45,1
7468,47,0
7469,36,0
7470,45,0
7471,23,0
7472,44,1
7473,46,1
7474,40,0
7475,59,1
7476,60,1
7477,27,0
7478,34,1
7479,31,1
7480,47,0
7481,20,1
7482,30,0
7483,48,0
7484,36,1
7485,50,0
7486,27,0
7487,54,0
7488,45,0
7489,27,1
7490,53,1
7491,49,1
7492,43,1
7493,39,1
7494,40,1
7495,37,1
7496,32,1
7497,50,1
7498,24,1
7499,58,0
7500,31,1
7501,21,0
7502,49,1
7503,32,0
7504,47,1
7505,60,0
7506,36,0
7507,29,1
7508,48,0
7509,62,1
7510,54,0
7511,23,0
7512,59,1
7513,36,0
7514,29,1
7515,21,1
7516,56,0
7517,39,0
7518,59,0
7519,50,0
7520,62,0
7521,48,1
7522,19,0
7523,20,0
7524,62,1
7525,42,0
7526,48,0
7527,19,1
7528,41,0
7529,49,1
7530,52,1
7531,34,1
7532,37,0
7533,25,1
7534,27,1
7535,41,0
7536,21,1
7537,42,1
7538,21,1
7539,20,1
7540,61,1
7541,58,0
7542,45,0
7543,55,0
7544,49,1
7545,24,1
7546,27,1
7547,53,1
7548,28,1
7549,55,1
7550,32,0
7551,55,1
7552,38,0
7553,20,1
7554,25,0
7555,38,1
7556,36,1
7557,25,0
7558,46,1
7559,64,1
7560,62,0
7561,49,0
7562,65,1
7563,36,0
7564,18,0
7565,51,0
7566,57,0
7567,63,1
7568,47,1
7569,61,1
7570,25,0
7571,20,1
7572,43,1
7573,50,0
7574,40,1
7575,31,1
7576,42,1
7577,21,1
7578,22,0
7579,48,1
7580,64,1
7581,23,1
7582,47,0
7583,37,0
7584,23,1
7585,42,0
7586,47,0
7587,52,0
7588,40,1
7589,54,0
7590,36,0
7591,61,1
7592,36,0
7593,39,1
7594,23,1
7595,20,0
7596,46,0
7597,21,1
7598,51,1
7599,54,1
7600,52,1
7601,63,1
7602,19,1
7603,55,0
7604,37,1
7605,49,1
7606,34,1
7607,58,1
7608,25,1
7609,21,1
7610,18,1
7611,28,0
7612,45,1
7613,65,0
7614,40,1
7615,51,1
7616,52,0
7617,63,0
7618,49,0
7619,45,1
7620,56,0
7621,40,1
7622,55,0
7623,28,0
7624,54,0
7625,27,1
7626,19,1
7627,31,1
7628,18,1
7629,59,1
7630,22,0
7631,49,0
7632,59,0
7633,49,0
7634,31,0
7635,58,0
7636,51,0
7637,23,1
7638,31,1
7639,51,0
7640,56,0
7641,55,0
7642,59,1
7643,46,1
7644,24,1
7645,29,1
7646,64,1
7647,28,0
7648,41,1
7649,22,1
7650,20,1
7651,37,1
7652,57,1
7653,38,1
7654,35,0
7655,50,1
7656,33,1
7657,26,0
7658,45,1
7659,47,0
7660,63,0
7661,45,1
7662,48,1
7663,38,1
7664,34,0
7665,20,1
7666,56,0
7667,45,0
7668,61,1
7669,34,1
7670,57,0
7671,24,1
7672,37,1
7673,28,0
7674,19,0
7675,61,1
7676,30,0
7677,56,1
7678,56,1
7679,58,1
7680,32,1
7681,39,1
7682,64,0
7683,44,0
7684,19,0
7685,21,0
7686,36,1
7687,62,1
7688,28,0
7689,25,0
7690,51,0
7691,41,0
7692,25,1
7693,61,0
7694,64,1
7695,40,1
7696,40,1
7697,57,1
7698,51,0
7699,31,0
7700,59,1
7701,29,0
7702,54,1
7703,51,0
7704,60,1
7705,25,1
7706,35,0
7707,41,1
7708,54,1
7709,63,0
7710,52,0
7711,37,1
7712,57,1
7713,53,0
7714,35,0
7715,61,0
7716,23,0
7717,25,0
7718,27,0
7719,28,1
7720,59,1
7721,37,0
7722,27,0
7723,48,1
7724,35,1
7725,32,0
7726,45,0
7727,37,1
7728,31,0
7729,44,0
7730,32,1
7731,44,0
7732,50,1
7733,57,1
7734,59,1
7735,29,0
7736,30,0
7737,44,1
7738,60,1
7739,30,0
7740,48,1
7741,51,0
7742,27,0
7743,48,0
7744,22,1
7745,23,0
7746,29,0
7747,60,0
7748,50,1
7749,18,0
7750,54,1
7751,20,0
7752,20,0
7753,65,1
7754,30,0
7755,38,0
7756,38,1
7757,30,1
7758,53,0
7759,50,0
7760,24,0
7761,46,1
7762,34,1
7763,56,1
7764,36,1
7765,26,1
7766,55,1
7767,31,0
7768,19,1
7769,55,0
7770,21,1
7771,36,0
7772,50,0
7773,33,0
7774,26,0
7775,55,1
7776,58,0
7777,46,0
7778,24,0
7779,57,0
7780,36,0
7781,24,1
7782,38,0
7783,25,0
7784,27,0
7785,48,1
7786,47,1
7787,59,0
7788,44,1
7789,32,0
7790,18,0
7791,28,0
7792,61,0
7793,28,1
7794,40,1
7795,19,1
7796,60,0
7797,55,1
7798,19,0
7799,35,1
7800,45,1
7801,41,0
7802,30,1
7803,60,0
7804,49,1
7805,28,1
7806,54,0
7807,42,0
7808,62,1
7809,54,1
7810,27,1
7811,37,0
7812,61,0
7813,53,1
7814,49,1
7815,61,1
7816,25,1
7817,38,0
7818,18,0
7819,36,0
7820,64,0
7821,39,1
7822,24,0
7823,62,0
7824,53,1
7825,29,0
7826,46,1
7827,51,1
7828,65,0
7829,52,0
7830,59,0
7831,31,1
7832,31,0
7833,41,0
7834,22,1
7835,49,0
7836,61,0
7837,31,1
7838,36,1
7839,25,1
7840,35,1
7841,65,0
7842,41,1
7843,30,0
7844,52,0
7845,31,1
7846,42,0
7847,46,0
7848,35,1
7849,28,0
7850,34,0
7851,22,1
7852,48,1
7853,41,1
7854,57,1
7855,59,1
7856,31,0
7857,28,0
7858,51,0
7859,30,1
7860,60,1
7861,36,1
7862,32,1
7863,61,0
7864,34,1
7865,19,1
7866,56,1
7867,31,1
7868,22,0
7869,27,1
7870,28,0
7871,20,0
7872,58,0
7873,24,1
7874,26,1
7875,62,0
7876,38,0
7877,61,1
7878,24,0
7879,19,0
7880,28,0
7881,30,0
7882,60,0
7883,37,1
7884,33,0
7885,20,0
7886,32,0
7887,59,1
7888,20,1
7889,42,0
7890,23,0
7891,21,1
7892,23,1
7893,27,1
7894,28,0
7895,26,0
7896,43,0
7897,57,1
7898,44,0
7899,46,1
7900,28,1
7901,36,0
7902,26,0
7903,28,0
7904,47,0
7905,37,1
7906,54,0
7907,48,1
7908,55,1
7909,30,1
7910,32,1
7911,38,0
7912,25,1
7913,30,0
7914,43,0
7915,34,0
7916,49,0
7917,60,0
7918,21,1
7919,53,0
7920,53,1
7921,49,0
7922,27,1
7923,42,0
7924,62,0
7925,21,0
7926,25,1
7927,20,0
7928,47,0
7929,59,1
7930,42,0
7931,24,0
7932,27,0
7933,53,1
7934,29,0
7935,50,0
7936,56,1
7937,53,1
7938,23,1
7939,50,1
7940,22,1
7941,60,1
7942,61,0
7943,65,0
7944,40,0
7945,41,0
7946,44,0
7947,65,1
7948,32,1
7949,43,0
7950,48,1
7951,54,1
7952,62,0
7953,31,1
7954,26,0
7955,42,0
7956,18,0
7957,40,0
7958,40,1
7959,55,1
7960,43,1
7961,37,1
7962,28,0
7963,34,0
7964,63,1
7965,45,0
7966,49,0
7967,59,1
7968,28,0
7969,20,1
7970,53,0
7971,54,1
7972,25,1
7973,18,0
7974,27,0
7975,58,0
7976,62,0
7977,34,0
7978,39,1
7979,52,1
7980,39,0
7981,54,0
7982,23,0
7983,20,1
7984,54,0
7985,32,0
7986,64,0
7987,38,1
7988,52,0
7989,57,1
7990,51,0
7991,48,1
7992,19,0
7993,34,0
7994,23,0
7995,18,0
7996,34,0
7997,63,0
7998,62,0
7999,58,1
8000,19,1
8001,63,1
8002,35,1
8003,31,0
8004,19,0
8005,48,1
8006,34,0
8007,49,0
8008,51,1
8009,25,0
8010,54,0
8011,38,0
8012,31,1
8013,52,0
8014,40,1
8015,46,0
8016,28,1
8017,40,0
8018,25,1
8019,62,0
8020,49,1
8021,34,0
8022,43,1
8023,53,0
8024,31,0
8025,23,0
8026,31,1
8027,21,1
8028,26,0
8029,31,1
8030,41,1
8031,64,1
8032,48,0
8033,36,0
8034,31,0
8035,56,0
8036,30,0
8037,34,1
8038,61,0
8039,58,0
8040,31,0
8041,54,1
8042,25,0
8043,49,0
8044,48,1
8045,42,0
8046,45,1
8047,34,1
8048,62,1
8049,44,1
8050,40,1
8051,61,1
8052,34,1
8053,35,1
8054,27,0
8055,59,1
8056,43,1
8057,35,1
8058,39,0
8059,22,1
8060,19,1
8061,19,1
8062,36,0
8063,33,0
8064,20,1
8065,48,0
8066,60,0
8067,49,1
8068,26,1
8069,38,0
8070,33,1
8071,25,0
8072,51,0
8073,35,0
8074,61,0
8075,20,0
8076,44,0
8077,61,1
8078,40,1
8079,26,1
8080,33,0
8081,53,0
8082,64,1
8083,39,1
8084,45,0
8085,33,1
8086,53,1
8087,19,0
8088,29,0
8089,26,1
8090,24,0
8091,45,0
8092,48,0
8093,29,0
8094,33,0
8095,50,1
8096,19,1
8097,54,1
8098,34,1
8099,29,1
8100,26,0
8101,43,1
8102,27,1
8103,31,1
8104,43,0
8105,39,1
8106,20,1
8107,22,0
8108,29,1
8109,62,0
8110,19,1
8111,57,1
8112,36,0
8113,41,1
8114,38,0
8115,36,1
8116,22,1
8117,18,0
8118,52,1
8119,46,0
8120,59,0
8121,28,0
8122,20,1
8123,21,1
8124,53,1
8125,42,1
8126,23,1
8127,60,0
8128,39,0
8129,58,1
8130,55,1
8131,48,0
8132,19,0
8133,28,1
8134,32,0
8135,34,1
8136,61,0
8137,54,1
8138,43,0
